caption,sentiment_label,like_count,comment_count,engagement_rate
buah giat kuliah tamu tajuk small innovative ideas big practical applications usai selenggara di mini theater lt gedung pascasarjana pada kamis dalam upaya kenal teknologi renewable energy di kalang generasi muda pens undang salah satu teliti baik yang aku cara internasional yakni dr mohamed torbati dari university of southampton uos giat sebut rupa bagi dari kolaborasi teliti antara pens dengan uos yang telah langsung lama hampir lima tahun berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi kampusvokasi renewableenergy uos researchgroup guestlecture,positive,935,0,2.986457135556408
pensasi adalah buah giat pamer edukasi teknologi yang helat langsung oleh pens lama dua hari mulai selasa hingga rabu tempat di gedung pascasarjana giat ini juga jadi ajang untuk open laboratories seluruh program studi yang ada di pens bagai wujud hilir pensasi buka bagi smasmk dan derajat untuk hadir giat dan saling kenal produk mereka selain itu beberapa workshop softskill smasmk juga hadir dalam rangkai giat berita lengkap dapat baca lengkap di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,930,4,2.983263063753673
halo sobatkampus program tukar ajar antara pens dan ite singapura kini tengah pasuk tahap dua langsung lama dua minggu pada desember di pens program ini disonsori oleh tamasek foundation serta rupa ajang luas tahu dan paham mahasiswa tentang bagai aspek lanjut dan teknologi selain laku kunjung industri dan pariwisata mahasiswa ite singapura juga ajar budaya indonesia lho yuk simak reels ikut politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasiitesingapura,positive,929,4,2.980068991950939
selamat dan sukses atas capai delegasi pens yang raih juara umum juara div cipta inovasi medali emas juara div egovernment medali emas juara div kembang aplikasi main medali emas best system div iot best write up div aman siber di ajang kompetisi mahasiswa bidang informatika politeknik nasional kmipn iv tahun di politeknik negeri batam politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampustradisijuara,positive,929,2,2.97368084834547
usung buah main edukasi tentang penting rawat ekosistem darat tim project grow hasil raih juara dalam kategori lomba game development yang level internasional pada ajang lomba nasional kreativitas mahasiswa lo kreatif giat ini rupa kompetisi antarmahasiswa yang kerja sama dengan asosiasi guru tinggi swasta indonesia aptisi wilayah vii jawa timur laksana di universitas kristen tra pada rabu giat sebut ikut banyak lebih dari mahasiswa asal bagai guru tinggi di indonesia berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi lokreatiflokreatif,positive,925,3,2.9640986329372683
kabar gembira kembali beri oleh mahasiswa pens lalu ajang bandung laut api internasional championship tujuh mahasiswa pens hasil bawa prestasi dalam bidang pencak silat ikut oleh lebih dari atlet tingkat tk hingga mahasiswadewasa ajang ini langsung lama dua hari di gor futsal itb jatinangor kota sumedang jawa barat berita lengkap dapat baca di pens pensjoss politeknik politeknikjoss vokasikuatmenguatkanindonesia kampusinovasi,positive,917,9,2.9577104893318005
segenap keluarga besar politeknik elektronika negeri turut duka cita atas tinggal ibu dr sus harliani mdiplsltmhom yang rupa salah satu dosen teknik telekomunikasi moga dapat tempat baik di sisi politeknik pensjoss,positive,914,12,2.9577104893318005
juang bangsa indonesia bukan hanya dari masa lalu hari ini hari esok dan lama juang kita belum akhir mari kita juang sama indonesia adil dan sejahtera dirgahayu indonesia politeknik pens pensjoss hutri merdeka,positive,924,0,2.951322345726332
ukm musik pens usai pamer tampil pada giat jazz night di hari sabtu giat yang langsung di suara center sebut hadir oleh beberapa komunitas musik baik kampus atau khalayak umum delegasi band dengan personil ukm musik pens sukses bawa lagu overjoyed milik stevie wonder dan beberapa musik pop jazz lain band sebut hasil tampil performance baik pada giat yang selenggara oleh jazz versity its jazz berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,918,4,2.9449342021208635
dalam rangka semarak puncak raya dies natalis ke bagai agenda tarik gelar pada sabtu di lapang merah pens rangkai giat liput jalan sehat bazar senam zumba sama live music hingga talkshow karier inspiratif giat sebut ikut dengan penuh antusias oleh mahasiswa dosen karyawan dan tenaga didik bagai bentuk sama sekaligus upaya erat tali silaturahmi antar warga kampus suasana makin riah saat bagi doorprize dengan bagai hadiah istimewa yang sambut soraksorai para serta berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens diesnatalispens festivaldiesnatalis pens,positive,917,4,2.9417401303181294
ikut ini adalah rekapitulasi akhir menang dari semua divisi pada ajang kontes robot indonesia kri nasional yang tuan rumah oleh institut teknologi bandung itb pada tanggal oktober selamat bagi para menang pens pensjoss politeknik kri kri rekapitulasikri,positive,901,13,2.9193816276989906
surakarta rebut posisi final usai langsung di hari tiga kontes robot indonesia kri nasional pada jumat antusias para tonton gema di edutorium universitas muhammadiyah surakarta ums untuk beri dukung kepada tujuh tim robot pens yang tunjuk gigih dalam laju ke babak delapan besar usaha yang telah pupuk sejak hari pertama ini akhir buah hasil dengan bangga tim ersow laju ke babak final sementara itu tim ellero hasil duduk posisi di semifinal tim eternos dan eira hasil lolos di babak besar serta tim eros lolos di babak besar di sisi lain elo gera tari dari tim erisa hasil bawa tuju babak besar lincah dan lihai dalam selesai rintang buat tim emosver dapat peringkat atas dalam challenge seluruh kompetisi tahun dalam bidang rancang bangun dan rekayasa robotika sebut siar cara langsung lalu akun youtube ums berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi krinasional ums,positive,913,1,2.9193816276989906
dalam rangka dorong organisasi mahasiswa untuk peduli serta kontribusi pada masyarakat menteri didik tinggi sains dan teknologi republik indonesia kembali ada program kuat kapasitas organisasi mahasiswa ppk ormawa pens bagai kampus vokasi unggul pun turut siap diri cara serius dalam program ini dengan gelar sosialisasi pada rabu tempat di ruang a gedung sarjana terap giat sebut undang zakha maisat eka darmawan sst mt bagai materi yang bahas kena susun sistematika proposal lengkap dapat baca di politeknik politeknikjoss pens pensjoss banggapens kampusinovasi kampustradisijuara ppkormawa ppkpens,positive,904,0,2.8874409096716493
direktur dan sivitas akademika politeknik elektronika negeri ucap terima kasih drhc ir tri rismaharini walikota whisnu sakti buana st wakil walikota atas abdi dan dedikasi untuk kota periode direktur dan sivitas akademika politeknik elektronika negeri ucap terima kasih h fadeli sh mm bupati lamongan hj kartika hidayat mm m hp wakil bupati lamongan atas abdi dan dedikasi untuk kabupaten lamongan periode khusus dalam dukung kembang kampus pens di lamongan direktur dan sivitas akademika politeknik elektronika negeri ucap terima kasih dr kha busyro karim msi bupati sumenep achmad fauzi sh wakil bupati sumenep atas abdi dan dedikasi untuk kabupaten sumenep periode khusus dalam dukung kembang kampus pens di sumenep,positive,901,0,2.877858694263447
tim tulibot pens kembali bawa nama baik kampus di kancah internasional kali ini datang dari ajang lomba microsoft imagine cup asia regional competition yang selenggara oleh microsoft pada rabu dengan laku virtual presentation di kampus pens tim tulibot yang wakil oleh m alan nur yudha sadewa dan namira rizqi annisa serta bimbing oleh dwi kurnia basuki ssi mkom artiarini kusuma nurindiyani sst mt dan dias agata ss mpd hasil raih gelar the first runnerup,positive,900,0,2.874664622460713
surabayapensacid bagai bentuk terima kasih dan ucap selamat kepada wisudawan ke seluruh himpun mahasiswa politeknik elektronika negeri pens usai helat giat arakarakan rupa agenda tahun guna sambut para wisudawan mahasiswa dari bagai angkat pun turut ambil andil dalam giat sebut gelar di graha puluh nopember pada sabtu para wisudawan ini di arak untuk kembali ke kampus pens dengan riah,positive,899,1,2.874664622460713
malang telah laga dalam ajang pekan olahraga dan seni porseni ke politeknik indonesia lama tujuh hari pens sukses kantong tiga medali prestasi sebut diri dari satu medali perak dan dua medali perunggu di cabang olahraga selain itu pens juga raih juara dua di sub kategori tradisi dan budaya dalam cabang seni fotografi ajang sebut dituanrumahi oleh politeknik negeri malang polinema prestasi ini bukti bahwa pens tidak hanya unggul dalam didik tetapi juga prestasi di bidang seni dan olahraga berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasiporsenixiv,positive,896,4,2.874664622460713
selamat atas lantik aliridho barakbah phd bagai direktur pens masa bhakti moga amanah dan mampu bawa pens jadi lebih maju terima kasih kepada dr zainal arief atas dedikasi dan abdi bagai direktur pens masa bhakti politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia diesnatpens,positive,896,3,2.8714705506579787
halo kawanpens netid jadi fasilitas tunjang didik bagi civitas akademika tak kecuali mahasiswa dan dosen pens tentu fasilitas yang beri oleh institusi ini harus manfaat baik mungkin lalu bagaimana cara manfaat netid pens mari kita simak sama postingan ikut politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasiuptkomputer netid,positive,892,4,2.8618883352497764
selamat dan sukses atas capai muhammad hariz izzuddin mahasiswa d teknik informatika bagai mahasiswa prestasi teknopreneur dalam pilih mahasiswa prestasi tingkat nasional yang selenggara di universitas negeri gorontalo juli politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampustradisijuara pilmapres,positive,892,2,2.855500191644308
pada hari senin di ruang rapat lt gedung pascasarjana buah temu khusus ada tim eira yang diri dari anggota kumpul untuk laksana giat pamit kepada direktur pens yakni ali ridho barakbah skom phd giat ini tuju untuk mohon doa restu dan dukung jelang berangkat mereka ke ajang kompetisi abu robocon yang akan helat di kamboja para anggota tim juga tani oleh dosen bimbing mereka dan wakil direktur bidang mahasiswa dan sumber daya manusia yakni dr tri budi santoso st mt serta beberapa tenaga ajar pens yang turut hadir dalam temu sebut rencana tim eira akan berangkat pada hari jumat datang dengan harap besar dapat harum nama pens dan indonesia lalu prestasi gemilang di kompetisi sebut berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi,positive,894,0,2.855500191644308
kontribusi bangun negeri politeknik elektronika negeri dalam jalan peran serta sesuai dengan tri dharma guru tinggi ikut capai pens di tahun politeknik politeknikjoss pensjoss vokasikuatmenguatkanindonesia,positive,889,1,2.842723904433372
selamat tanding kepada tim robot pens dalam ajang kontes robot indonesia kri tingkat nasional tahun hari ini adalah milik ada hal besar yang sedang tunggu jadi raih itu politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kri kontesrobotindonesia,positive,887,2,2.839529832630637
pens usai selenggara wisuda ke pada sabtu gelar cara daring dari auditorium lt gedung pascasarjana pens banyak mahasiswa resmi jadi wisudawan salah satu adalah saydza atika rahmah mahasiswa program magister terap teknik elektro raih gelar wisudawan yang lulus dengan puji cumlaude rupa terima beasiswa pascasarjana pens sukses yang raih oleh saydza tidak lepas dari sikap optimis yang selalu pegang teguh dalam selesai studi berita lengkap dapat baca di,positive,883,4,2.8331416890251693
direktur dan civitas akademika politeknik elektronika negeri ucap terima kasih kepada dr ir kiky yuliati msc atas dedikasi dan prestasi yang telah capai lama jabat bagai direktur jenderal didik vokasi kemdikbudristek ri dan selamat atas pilih tatang muttaqin ssos med phd bagai plt direktur jenderal didik vokasi kemdikbudristek ri politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi dirjenvokasi,positive,886,0,2.829947617222435
selamat datang calon mahasiswa baru politeknik elektronika negeri jalur simandiri tahun selamat tempuh jalan baru di kampus juang kampus tradisi juara jangan lupa tetap jaga semangat dan kunjung pmbpensacid untuk info lebih lanjut ya semangat politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia simandiripens,positive,783,103,2.829947617222435
hasil tampil pukau tim ukm tari pens raih juara kategori kpop dance cover pada perbanas dance competition peace selenggara oleh universitas hayam wuruk perbanas giat ini tajuk bring a song and dance with me so your soul will be peace tim black panther yang anggota enam mahasiswa pens koordinasi oleh dany nur hakim walaupun giat langsung daring tetapi delegasi pens ini tetap antusias partisipasi hingga sabet juara lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,851,29,2.8107831864060304
